player,tm,season,pos,g,mp,gs,fga,x3pa,fta,trb,astpercent,stlpercent,blkpercent,distance,pred_class,prob1,prob2,prob3,prob4,prob5,prob6,prob7,player_season,uncertainty
Natalie Achonwa,IND,2020,F,18,364,11,-0.2092497808852259,-1.0637108908114208,0.07571672909663554,1.2810127271154388,-0.07164103977734705,-0.7144908581631162,0.5494204544178112,-0.5628740145461929,4,0.004181294846090827,2.1133455009144968e-5,7.907187803720946e-21,0.5111006818393552,0.017603656521367295,0.4670927064724837,5.268656931750485e-7,Natalie Achonwa_2020,0.4888993181606448
Bella Alarie,DAL,2020,C-F,22,309,3,-1.387009061076816,-0.8375160735152036,-1.0167937909793636,0.43399714705753334,-1.2034969465994967,0.6617587672524562,2.1881941803108114,-0.886896884761929,6,2.3338866534682722e-5,1.9422716753142133e-27,1.4618570145015147e-16,0.20428626763340735,5.558559195890132e-6,0.7956848349408614,1.2147711172150161e-20,Bella Alarie_2020,0.2043151650591386
Julie Allemand,IND,2020,G,22,716,22,-1.7334088493684598,0.37828106945196294,-0.9730933701763236,-0.413018433000372,1.5031150044969483,-0.02636604545532983,-0.406530885686439,1.7052860769639593,3,3.7021149393670574e-44,1.0655103845694696e-11,0.8070961938306473,0.1928918125498578,2.055593164775144e-20,3.9183151169207984e-19,1.1993608839642981e-5,Julie Allemand_2020,0.19290380616935265
Lindsay Allen,LVA,2020,G,21,284,21,-1.2715424649796012,-0.6113212562189867,-1.1478950533884835,-1.1852973442296384,1.195545464599625,-0.8521158207046736,-0.8845065557385641,0.03888274442588815,3,8.728609641949903e-14,1.3226879651983497e-8,0.9208260268364532,0.013943051467951575,1.8524340056268863e-7,8.366592440117718e-13,0.06523072322439089,Lindsay Allen_2020,0.0791739731635468
Kristine Anigwe,LAS,2020,F-C,17,197,1,-0.7865827613712997,-1.4595518210798006,1.037125986763515,0.683119376486329,-1.486460923305034,1.3498835799602427,1.1639606016276862,-1.8358210046794414,1,0.8014301336543168,1.1916871024064843e-11,1.7087048739563442e-10,0.00701283953300327,7.214641800048404e-7,0.19155630516521974,4.927597441094442e-13,Kristine Anigwe_2020,0.1985698663456832
Ariel Atkins,WAS,2020,G,22,682,22,0.5297364341369478,0.8589450562064239,0.4690205163239954,-0.9610873377437222,-0.20697163733216925,1.7627584675849148,-0.7479420785808141,1.0109513550730964,6,5.71767829457708e-44,1.7882034100558327e-5,0.32970729348143607,0.001714148752682786,1.892817771887096e-11,0.6455238550684487,0.02303682064440375,Ariel Atkins_2020,0.35447614493155133
Seimone Augustus,LAS,2020,G-F,21,332,0,-0.07068986556856877,-0.5264981997329053,-1.4974984198128032,-0.7867017771435655,-0.41611892446234905,-0.02636604545532983,-0.6796598400019391,0.8720844106949235,7,8.463238995882057e-13,8.090554810145019e-8,0.4514291558583913,4.4579238299368155e-5,1.2117329308164082e-5,2.5367323223053086e-4,0.5482603934353752,Seimone Augustus_2020,0.45173960656462475
Rachel Banham,MIN,2020,G,20,339,1,-0.255436419324112,0.8306707040443969,-0.536089162145924,-1.2351217901153977,0.8510675799146229,-0.5768658956215591,-0.6796598400019391,1.1961072809106599,3,3.0979549116594954e-46,9.976089524110516e-4,0.9656883262781245,9.217846540489519e-4,1.7707526135241392e-7,2.3952319265311578e-8,0.032392079087834987,Rachel Banham_2020,0.03431167372187549
Monique Billings,ATL,2020,F,22,596,16,-0.6249295268351989,-1.4595518210798006,0.556421357930075,1.7294327400872707,-1.0435607858528888,0.24888387962778466,0.6859849315755613,-1.3497866993558376,1,0.6551766558977693,8.689306142021004e-7,3.164665384513466e-27,0.013468343192060485,2.5328680816196075e-5,0.33132880323959923,5.914062309805067e-11,Monique Billings_2020,0.3448233441022307
Sue Bird,SEA,2020,G,11,257,11,-0.16306314244634018,1.2547859864748039,-1.5411988406158432,-1.2600340130582772,2.401218060997132,-0.5768658956215591,-0.6113776014230641,1.589563623315482,7,1.5357785199143723e-67,9.579202311303152e-14,0.41609708075642565,3.502560192486201e-4,2.5333662854223224e-5,7.657516702372945e-30,0.5835273295613753,Sue Bird_2020,0.4164726704386247
DeWanna Bonner,CON,2020,F-G,22,732,22,1.707495714328537,0.6327502389102072,1.867433982021274,0.8076804912007268,0.16211181054461893,1.0746336548771285,-0.06511969279206394,0.015738253696192802,7,2.1437400350962695e-32,1.0757966520574978e-11,7.442359872701536e-17,0.0046956630799301746,0.08847275887522489,0.23665823213566306,0.6701733458984238,DeWanna Bonner_2020,0.3298266541015762
Lexie Brown,MIN,2020,G,17,374,13,-0.3709030154213267,0.5762015345861529,-0.44868832053984414,-1.0358240065723612,0.14980902894872583,3.414258018083602,-1.0893532714751892,1.0803848272621828,4,2.344484909819681e-39,2.2904516015855564e-7,0.07156584668915546,0.924045934031,6.403938780645155e-22,0.004369160053273331,1.8830181410449082e-5,Lexie Brown_2020,0.075954065969
Kennedy Burke,IND,2020,G-F,22,403,11,-0.2092497808852259,0.2651836608038543,0.4253200955209552,-0.9610873377437222,-0.6006606484007431,-0.02636604545532983,0.003162545786811136,-0.12312869068197968,6,3.600207527558246e-25,0.023320802779859796,0.014213544377330224,9.806852531148345e-4,8.734820677220857e-5,0.9496863097580377,0.011711309624885721,Kennedy Burke_2020,0.050313690241962306
Jordin Canada,SEA,2020,G,20,483,11,-0.7403961229324135,-1.148533947297502,0.731223041142235,-0.985999560686602,2.204373555462846,1.7627584675849148,-1.0893532714751892,-0.7017409589243654,3,4.5364291999157854e-11,2.896486199000756e-20,0.9773104886664506,0.022461587924875816,1.9894329228731756e-7,4.5142054596796866e-23,2.2772442001611513e-4,Jordin Canada_2020,0.02268951133354935
Bridget Carleton,MIN,2020,F,22,568,15,-1.7795954878073457,-0.272029030274661,-0.7545912661611238,-0.3881062100574923,-0.13315494775681172,-0.5768658956215591,-1.0893532714751892,0.5712060312088831,3,4.1040452902315207e-19,0.0034036271787165357,0.4908429812456581,0.3680480076553887,8.41446951739226e-13,0.01725190987484642,0.12045347404454883,Bridget Carleton_2020,0.5091570187543419
Chennedy Carter,ATL,2020,G,16,406,16,2.4464819293507114,-0.35685208676074254,1.7363327196121545,-1.08564845245812,1.3554816253462334,-0.16399100799688723,-0.3382486471075639,-0.4240070701680204,7,4.713442029488897e-15,7.037821003370636e-21,1.2180503254475452e-8,1.6422979146089444e-16,0.010013434110394398,8.307177359770381e-15,0.9899865537090886,Chennedy Carter_2020,0.010013446290911387
Kaila Charles,CON,2020,G-F,21,376,7,-0.9020493574685143,-0.3003033824366883,-0.05538453331248428,-0.3631939871146128,-0.8959274067021734,0.5241338047108994,0.07144478436568606,-0.19256216287106612,6,7.134231314894182e-16,0.0148650037615737,0.005769425943825279,0.004066251851888184,1.7518649217692417e-8,0.9747531122476801,5.46188676382976e-4,Kaila Charles_2020,0.02524688775231987
Layshia Clarendon,NYL,2020,G,19,496,19,-0.27852973854355484,-0.21548032595060673,0.8623243035513548,-0.985999560686602,2.069042957908023,-0.02636604545532983,-1.0893532714751892,-0.4702960516274111,3,2.1698886864262412e-20,8.989937105508093e-22,0.9979097685824108,0.0010438994037991066,7.62039340287852e-5,1.0627435623706764e-22,9.701280797618667e-4,Layshia Clarendon_2020,0.002090231417589239
Alysha Clark,SEA,2020,F,22,633,22,-1.2253558265407154,0.038988843507637296,-1.0167937909793636,-0.3382817641717331,-0.1577605109485975,1.0746336548771285,-0.06511969279206394,0.24718316099314708,4,5.622449893142015e-23,0.01984856201641291,0.22788810184699868,0.5817720180681898,1.8139600361496715e-9,0.16195643936696993,0.008534876887468384,Alysha Clark_2020,0.4182279819318102
Nia Coffey,PHO,2020,F,15,230,1,-2.0336219992212183,-0.15893162162655267,-1.3226967366006435,-0.1888084265144558,-0.9328357514898522,-0.9897407832462307,0.13972702294456113,1.4969856603966998,2,5.981664724961922e-33,0.9654240314449871,3.7762358064523346e-5,0.03452981622920741,7.736421918868693e-21,8.389853481154722e-6,1.1426042331694623e-10,Nia Coffey_2020,0.03457596855501288
Napheesa Collier,MIN,2020,F,22,752,22,0.22952328428418955,-0.4982238475708782,0.38161967471791536,1.2311882812296793,0.16211181054461893,1.3498835799602427,1.3005250787854363,-0.7017409589243654,4,1.243129051785301e-9,5.561741683726849e-10,7.352183523405287e-15,0.9611841399297422,0.008960872764422858,0.029854985296442666,2.1008193196817494e-10,Napheesa Collier_2020,0.038815860070257835
Te'a Cooper,LAS,2020,G,20,345,3,-0.11687650400745447,-0.13065726946452538,0.2942188331118354,-1.4593317966013137,0.3220479712912267,0.11125891708622726,-1.0893532714751892,-0.40086257943832504,3,4.306959669066718e-15,0.023031231255704145,0.9010916405354293,0.007934337156909511,7.976069874326747e-4,0.04541997317703114,0.02172521088748841,Te'a Cooper_2020,0.09890835946457066
Kahleah Copper,CHI,2020,G-F,22,688,22,0.5066431149175046,-0.21548032595060673,-0.09908495411552448,-0.014422865914299018,-0.5760550852089572,-0.4392409330800017,-0.6796598400019391,-0.28514012578984793,6,8.008296920575817e-15,0.008212928386455294,6.6504169779315016e-6,2.60088609856835e-4,7.243897185084917e-4,0.8253554688198032,0.16544047404839052,Kahleah Copper_2020,0.17464453118019685
Lauren Cox,IND,2020,F,14,183,1,-1.1560758688823864,-0.9788878343253393,-0.05538453331248428,1.0069782747437637,0.12520346575694005,-0.16399100799688723,0.07144478436568606,-0.49344054235710644,4,2.098447042599769e-5,0.05919591012145573,1.843656729514122e-12,0.9018704506335027,7.151500678181863e-7,0.038859464548576285,5.247507412865426e-5,Lauren Cox_2020,0.09812954936649732
Sophie Cunningham,PHO,2020,G,21,396,11,-1.2715424649796012,0.3500067172899359,-0.536089162145924,-1.4842440195441933,-1.129680257024139,-0.5768658956215591,-0.6796598400019391,0.5943505219385785,6,1.7592271070171809e-31,0.043515030355907675,1.1066255735144132e-4,2.3626229330602963e-4,4.928733782332409e-10,0.9471911497619461,0.00894689453861545,Sophie Cunningham_2020,0.05280885023805393
Crystal Dangerfield,MIN,2020,G,21,629,19,1.083976095403578,0.9154937605304785,0.4253200955209552,-1.3347706818869158,0.7034342007639078,-0.4392409330800017,-1.0210710328963142,0.4091945961010149,7,2.0003232031276328e-44,0.011429106327987238,0.26448607806624935,8.596423947074073e-7,0.0037268589314830925,1.163157361275473e-6,0.7203559338745241,Crystal Dangerfield_2020,0.2796440661254759
Damiris Dantas,MIN,2020,F,22,586,22,0.5759230725758335,0.8023963518823699,0.25051841230879557,0.7827682682578474,0.1867173737364047,0.5241338047108994,-0.543095362844189,0.22403867026345173,4,1.5143799515635062e-39,0.24297331308673503,2.140302443963191e-9,0.678661116717857,0.00888318085083388,0.013797468817547018,0.05568491838672494,Damiris Dantas_2020,0.321338883282143
Diamond DeShields,CHI,2020,G,13,224,0,0.32189656116196097,-0.32857773459871537,-0.1427853749185643,-0.9112628918579634,-0.25618276371574106,1.2122586174186858,-0.8162243171596891,-0.21570665360076147,3,7.018166498459931e-14,0.010105527675982343,0.487228090062786,5.869102601970399e-4,3.146025446785838e-6,0.3971164851575128,0.10495984081800494,Diamond DeShields_2020,0.512771909937214
Blake Dietrick,ATL,2020,G,22,463,4,-1.3408224226379302,0.3217323651279086,-1.4974984198128032,-1.210209567172518,1.0971232118324816,0.11125891708622726,-0.6796598400019391,0.8720844106949235,4,5.8596078720392905e-33,5.1465893278647537e-8,0.17501311730093957,0.44790897981240374,2.5372079453949734e-9,3.2489271985457566e-11,0.3770778488510667,Blake Dietrick_2020,0.5520910201875963
Skylar Diggins-Smith,PHO,2020,G,22,675,22,0.6452030302341626,0.9720424648545326,1.3430289323847948,-0.8365262230293244,1.1340315566201604,-0.4392409330800017,-0.20168416994981395,0.33976112391192886,7,3.2503786919420025e-47,3.95515020444407e-10,0.11758161030130648,2.8529228399551612e-5,0.022965113404390055,1.0384939252910747e-11,0.8594247466600036,Skylar Diggins-Smith_2020,0.14057525333999643
Stefanie Dolson,CHI,2020,C,15,273,8,-0.9944226343462862,0.18036060431777295,-0.3612874789337641,0.15996269468585822,-0.3053938900993126,-0.9897407832462307,1.4370895559431864,0.47862806829010135,4,7.170019384934744e-27,9.4164012158954e-12,1.6629991999528387e-10,0.8615230223506178,3.1879278349654193e-7,0.13847665868075268,1.293517055510974e-13,Stefanie Dolson_2020,0.13847697764938216
Candice Dupree,IND,2020,F,22,665,22,0.5066431149175046,-1.0637108908114208,-0.2738866373276841,0.20978714057161718,-0.07164103977734705,-0.8521158207046736,-0.3382486471075639,-0.21570665360076147,7,0.0014223749129540191,6.275218339793545e-10,2.667049459088045e-12,3.2780882350140656e-6,0.40654350178443066,1.3686173990275316e-4,0.591893982844289,Candice Dupree_2020,0.40810601715571104
Sylvia Fowles,MIN,2020,C,7,168,7,0.6452030302341626,-1.4595518210798006,2.042235665233434,3.049780556059888,-1.0558635674487815,0.11125891708622726,1.9833474645741864,-1.974687949057614,1,0.9995867610569645,2.0082363488612134e-28,5.384467479287367e-66,1.3238442305890666e-4,1.3635380304699576e-4,1.445007169291227e-4,2.2149948770238373e-29,Sylvia Fowles_2020,4.132389430354655e-4
Allisha Gray,DAL,2020,G,20,524,14,0.5066431149175046,0.5196528302620986,0.9060247243543951,-0.13898398062869685,-0.785202372339137,0.5241338047108994,-0.474813124265314,0.13146070734466994,6,3.573938109477902e-32,0.0029060996997420157,6.381693932103762e-4,0.0015084257710090833,2.0809619933351615e-5,0.681604187290545,0.3133223082255603,Allisha Gray_2020,0.31839581270945505
Chelsea Gray,LAS,2020,G,22,679,22,0.806856264770263,-0.21548032595060673,-0.31758705813072413,-0.6870528853720471,1.5277205676887342,0.937008692335571,-0.8845065557385641,0.2934721424525378,7,3.335361422857067e-19,5.7148452414504806e-8,0.002226656177992389,3.267527208005667e-7,1.6170103559816918e-4,2.903990284981853e-13,0.9976112588849461,Chelsea Gray_2020,0.0023887411150539384
Brittney Griner,PHO,2020,C,12,382,12,1.3610959260368931,-1.4312774689177736,0.7749234619452748,0.7578560453149679,0.3343507528871198,-1.8154905584955745,2.1199119417319365,-1.3497866993558376,1,0.9978732215384915,6.270361935337848e-40,5.808859154768615e-25,6.642160046736817e-6,0.002120015104697475,1.2119676376396947e-7,3.744444100927814e-21,Brittney Griner_2020,0.0021267784615085494
Dearica Hamby,LVA,2020,F,22,622,0,-0.18615646166578345,-0.6113212562189867,0.4253200955209552,0.9322416059151247,-0.03473269498966816,1.4875085425018,-0.6796598400019391,-1.0257638291401014,4,1.614805558364816e-7,4.587437730683822e-4,5.9040886766898534e-12,0.7915509770975422,9.03100744446828e-6,0.20798096049408063,1.2614140358916316e-7,Dearica Hamby_2020,0.20844902290245781
Isabelle Harrison,DAL,2020,F,13,258,11,-0.44018297307965565,-1.289905708107638,-0.2301862165246443,0.7827682682578474,-0.36690779807877727,-0.02636604545532983,0.003162545786811136,-0.8406079033025379,6,0.058688859523435145,0.01671165667016868,1.9473102753923533e-12,0.061016610161573344,5.62688660343574e-4,0.8616591914033341,0.0013609935791975161,Isabelle Harrison_2020,0.13834080859666587
Mikiah Herbert Harrigan,MIN,2020,F,21,234,0,0.27570992272307526,0.6044758867481799,-1.1915954741915233,0.4838215929432923,-1.3019191993666401,-0.02636604545532983,1.3688073173643114,0.802650938505837,6,6.810393849693731e-38,3.2827395186100144e-19,2.4583719960940836e-9,0.4799226066146681,0.002367591631655445,0.5177097992715505,2.3753720316560338e-11,Mikiah Herbert Harrigan_2020,0.4822902007284495
Tyasha Harris,DAL,2020,G,21,412,3,-0.27852973854355484,0.5196528302620986,-0.7108908453580838,-1.384595127772675,0.9371870510858733,0.5241338047108994,-0.6796598400019391,0.802650938505837,3,9.056970324361949e-36,0.0077260945772942135,0.7155807258085692,0.007884021348799812,9.863043875079675e-7,6.311469850591238e-8,0.2688081088462504,Tyasha Harris_2020,0.28441927419143076
Bria Hartley,PHO,2020,G,13,322,3,1.6844023951090945,1.3961577472849396,0.9060247243543951,-0.7119651083149267,2.1797679922710596,0.6617587672524562,-1.0893532714751892,0.7100729755870556,7,2.0038507470129677e-66,6.298423627379202e-14,0.0011418602506902502,1.7248278921647414e-7,0.006293337588094793,2.3393657288712026e-22,0.9925646296783626,Bria Hartley_2020,0.007435370321637436
Tianna Hawkins,WAS,2020,F,17,329,5,0.8530429032091487,1.1134142256646682,-0.09908495411552448,0.1848749176287377,-0.7728995907432441,0.5241338047108994,0.07144478436568606,0.33976112391192886,6,3.089617472420986e-51,0.24500901137253828,0.004220796974040166,0.1349891052935074,0.005476631498439667,0.3229985476533392,0.28730590720813515,Tianna Hawkins_2020,0.6770014523466608
Ruthy Hebard,CHI,2020,F,22,320,6,-0.8789560382490715,-1.4595518210798006,-1.0604942117824037,1.1315393894581613,-1.4741581417091414,-0.3016159705384443,0.2762915001023111,-1.650665078841878,1,0.8750741155806465,2.3965558205158615e-9,3.1012998064324643e-15,5.167405001770082e-4,3.841152396914155e-6,0.12440530035462449,1.559572479711854e-11,Ruthy Hebard_2020,0.12492588441935348
Natisha Hiedeman,CON,2020,G,22,408,4,-0.27852973854355484,0.8023963518823699,-0.2738866373276841,-0.8863506689150836,0.08829512096926116,-1.1273657457877881,-1.0893532714751892,0.9646623736137057,3,5.972101055846651e-43,0.03656320808548312,0.8477468813423252,0.0010973207562475727,5.622063205015368e-7,0.002695997636713565,0.1118960299729099,Natisha Hiedeman_2020,0.15225311865767477
Myisha Hines-Allen,WAS,2020,F,22,659,22,1.4765625221341077,-0.10238291730249836,0.11941714989967535,1.6796082942015118,0.2236257185240836,0.937008692335571,-0.6113776014230641,-0.6323074867352794,6,3.694508010490274e-15,1.3320557406402661e-8,3.973739327901628e-30,0.03294077572938882,0.45539861131384723,0.5116400761444713,2.0523491731121753e-5,Myisha Hines-Allen_2020,0.48835992385552873
Bria Holmes,CON,2020,G,18,291,4,0.021683411309203465,0.010714491345610264,-0.9730933701763236,-0.7368773312578063,-0.5145411772294926,0.6617587672524562,0.003162545786811136,-0.12312869068197968,6,1.1620508269624693e-20,0.004324044446289164,0.20525398190450705,0.00410736195856265,3.3981201593153484e-4,0.7435360941523113,0.0424387055223984,Bria Holmes_2020,0.25646390584768874
Natasha Howard,SEA,2020,F,22,463,22,0.20642996506474628,-0.8375160735152036,-0.18648579572160429,2.0532916383447053,-0.9205329698939593,3.139008093000487,0.7542671701544363,-1.4192201715449237,4,5.8887980226347445e-6,7.122537034109832e-12,1.1459692469784652e-23,0.9947197772608245,1.6324391445196693e-5,0.005258009541522499,1.0620798861923569e-12,Natasha Howard_2020,0.0052802227391755
Briann January,CON,2020,G,13,303,10,-1.017515953565729,0.010714491345610264,-1.0167937909793636,-1.5091562424870728,0.8018564535310514,-0.7144908581631162,-0.6796598400019391,1.2423962623700506,3,1.775816077938201e-28,0.0021872716128310387,0.9960245597341139,0.0016464563854199888,8.607671420807476e-12,4.185086101556688e-10,1.417118405184391e-4,Briann January_2020,0.003975440265886143
Moriah Jefferson,DAL,2020,G,9,148,6,-0.39399633464076955,-0.8657904256772309,-0.05538453331248428,0.23469936351449666,0.5927091664008716,0.7993837297940136,-0.3382486471075639,-0.6091629960055835,4,4.808680643641517e-6,0.11203394798432231,7.028094728310485e-4,0.8235150918444188,1.6724739559597496e-4,0.00119934420815147,0.062376750414036584,Moriah Jefferson_2020,0.17648490815558115
Glory Johnson,ATL,2020,F,18,277,1,-0.4632762922990985,0.6892989432342612,-0.011684112509444473,0.8325927141436064,-1.141983038620032,1.2122586174186858,0.4128559772600613,0.9878068643434006,4,1.975688950049362e-42,0.0061033191914121095,8.797260728921474e-10,0.919061185063719,2.283178280238315e-11,0.07478954866348651,4.594617882446309e-5,Glory Johnson_2020,0.08093881493628097
Shenise Johnson,MIN,2020,G,17,212,4,0.7144829878924915,-0.272029030274661,1.1245268283695948,-0.16389620357157633,0.05138677618158228,2.8637581679173727,-0.8162243171596891,-0.33142910724923863,6,1.8659716245662713e-13,1.5189071414091286e-9,4.1849063327494565e-6,0.163895352463555,2.7600568536048968e-8,0.6215113311954514,0.21458910231499853,Shenise Johnson_2020,0.37848866880454857
Brionna Jones,CON,2020,F,21,549,21,-0.4632762922990985,-1.4312774689177736,0.33791925391487515,0.5336460388290517,-1.0435607858528888,1.9003834301264722,0.48113821583893607,-1.812676513949746,6,0.08802972655252474,1.3514191080538317e-7,6.868102985650124e-7,0.09816532500233772,2.8723422269434295e-7,0.8138038391539257,1.0478007377887433e-10,Brionna Jones_2020,0.18619616084607427
Jazmine Jones,NYL,2020,G,20,428,2,0.6221097110147192,0.010714491345610264,2.1296365068395136,0.13505047174297874,0.9740953958735522,1.9003834301264722,0.003162545786811136,-0.1694176721413708,7,8.023863905920762e-20,5.006127915888421e-13,1.9403786710711878e-7,5.08589304458588e-4,6.53739760394665e-4,2.567334931987304e-7,0.9988372201632859,Jazmine Jones_2020,0.0011627798367140896
Paris Kea,NYL,2020,G,11,165,5,1.1070694146230213,1.3396090429608856,-0.8419921077672038,-0.5375795477147698,0.8018564535310514,0.38650884216934206,-0.133401931370939,0.9183733921543141,7,2.565597208595258e-62,0.009864471904565488,0.34278458850413907,3.7595271117777664e-5,0.0019257815909770276,1.2869404018972777e-7,0.6453874340351607,Paris Kea_2020,0.35461256596483925
Betnijah Laney,ATL,2020,G-F,22,738,22,0.7144829878924915,-0.04583421297844405,0.33791925391487515,-0.3631939871146128,0.6050119479967643,0.7993837297940136,-0.9527887943174391,0.03888274442588815,7,1.037353496101878e-18,8.791132330211353e-5,3.3771166877706756e-4,5.322576289867122e-4,1.43499589265994e-4,7.708349202709662e-4,0.9981277848693971,Betnijah Laney_2020,0.0018722151306028723
Kiara Leslie,WAS,2020,G,19,414,10,-0.7634894421518568,0.20863495647980024,-1.1915954741915233,-0.3881062100574923,-0.9574413146816381,-0.9897407832462307,0.003162545786811136,0.38605010537131956,6,3.0823473074535376e-27,0.0355751757039594,0.001112197414540349,0.005415453607633928,3.4110075321902655e-6,0.9518632541409778,0.006030508125356537,Kiara Leslie_2020,0.04813674585902217
Jewell Loyd,SEA,2020,G,22,613,22,0.8761362224285919,0.8589450562064239,1.2556280907787147,-1.1105606754009998,0.4081674424624776,1.0746336548771285,-0.474813124265314,0.5712060312088831,7,3.924308665576329e-42,9.103269383372187e-6,0.3618774306943377,2.0594089654527346e-5,3.448825587748564e-5,0.0013570936355156245,0.6367012900552314,Jewell Loyd_2020,0.36329870994476865
Marina Mabrey,DAL,2020,G,19,405,12,0.6913896686730483,1.7919986775533194,-0.579789582948964,-0.31336954122885363,0.45737856884604916,1.9003834301264722,-0.8162243171596891,1.0340958458027913,7,3.449993995517219e-80,0.13647116923690017,0.07901057835309928,0.05596248296837912,2.2064424467271106e-7,4.776008704270981e-7,0.7285550711965069,Marina Mabrey_2020,0.27144492880349314
Ezi Magbegor,SEA,2020,C,22,292,0,0.4142698380397332,-1.318180060269665,0.16311757070271554,0.13505047174297874,-1.375735888941998,0.38650884216934206,2.2564764188896866,-1.812676513949746,1,0.9771445821273501,7.789684740135037e-37,7.826346680939651e-14,0.017363780257781857,0.005304963015903116,1.8667459888630506e-4,3.4760058883533275e-19,Ezi Magbegor_2020,0.022855417872649886
Kayla McBride,LVA,2020,G,22,587,22,0.18333664584530385,0.2651836608038543,0.9934255659604747,-1.1105606754009998,-0.24387998211984793,0.5241338047108994,-0.8845065557385641,0.7795064477761421,3,2.0790811910898095e-26,4.914226051796442e-6,0.6460282853175603,8.400654115951096e-5,5.7112419821763645e-8,0.18282701861364958,0.17105571818915968,Kayla McBride_2020,0.3539717146824397
Angel McCoughtry,LVA,2020,F-G,22,440,22,1.9384289065229663,-0.38512643892276965,1.8237335612182342,0.9571538288580042,0.8510675799146229,2.038008392668029,-0.26996640852868903,-0.5628740145461929,7,2.0683718867960005e-10,9.1625924755913e-21,2.1166829167847035e-27,4.248886869171734e-5,0.016172053977317025,4.4880966006972416e-5,0.9837405759811475,Angel McCoughtry_2020,0.016259424018852497
Teaira McCowan,IND,2020,C,22,461,10,0.3680831996008475,-1.3747287645937192,1.9548348236273543,2.252589421887742,-1.1911941650036038,-1.4026156708709026,1.5053717945220613,-1.7200985510309643,1,0.9956105465390517,5.3345416055630574e-21,8.126651127484917e-48,3.6850801783823873e-4,5.675818908714098e-6,0.0040152696242020565,1.834064368776785e-21,Teaira McCowan_2020,0.004389453460948323
Emma Meesseman,WAS,2020,F,20,634,20,0.6452030302341626,-0.4134007910847967,-0.6234900037520039,0.010489357028580903,1.232453809387304,0.24888387962778466,0.48113821583893607,-0.21570665360076147,5,6.365597825123175e-14,4.5959491976799846e-8,0.0032585216483757857,3.687084308829452e-4,0.9831882311312707,1.0221487131738065e-9,0.013184491807766341,Emma Meesseman_2020,0.01681176886872926
Kelsey Mitchell,IND,2020,G,22,706,22,1.1994426915007927,1.480980803771021,0.4253200955209552,-1.3098584589440363,0.11290068416104694,-1.1273657457877881,-0.9527887943174391,0.6869284848573599,7,1.8345960664297487e-64,0.22460635838784132,0.045689065772367116,2.1880806032669544e-7,0.0026663775819205406,2.8598175626960254e-5,0.7270093812741838,Kelsey Mitchell_2020,0.2729906187258162
Leilani Mitchell,WAS,2020,G,22,673,22,-0.7173028037129707,0.6327502389102072,-0.579789582948964,-0.985999560686602,1.601537257264092,-0.5768658956215591,-1.0210710328963142,0.94151788288401,3,1.0007391164976776e-42,1.9030206732377247e-13,0.9415849553022703,0.0023075589982182675,3.0500992464214826e-8,2.849929353252665e-18,0.05610745519832878,Leilani Mitchell_2020,0.058415044697729734
Tiffany Mitchell,IND,2020,G,19,502,11,1.083976095403578,0.6327502389102072,1.692632298809114,-0.5375795477147698,0.16211181054461893,-0.8521158207046736,-0.8845065557385641,0.31661663318223354,7,6.418045753580441e-34,9.491141558860353e-9,4.4138279665189325e-5,5.190169776444464e-7,0.002152557714403327,0.002978892975042649,0.9948238825227699,Tiffany Mitchell_2020,0.005176117477230124
Kaleena Mosqueda-Lewis,CON,2020,F,16,164,0,0.6682963494536049,2.66850359457616,-0.92939294937328365,-0.5624917706576493,-1.4003414521337836,-1.2649907083293455,-0.6796598400019391,1.8904420028015227,2,1.142843093503161e-127,0.9544679459074872,3.888768592345256e-4,5.808361466978158e-5,6.168473965101763e-6,9.39638377811463e-7,0.04507798550626462,Kaleena Mosqueda-Lewis_2020,0.04553205409251282
Astou Ndour,DAL,2020,C-F,13,151,7,0.5528297533563903,0.9437681126925056,-1.8908022070401629,1.031890497686643,-1.0558635674487815,-1.1273657457877881,1.1639606016276862,0.663783994127665,5,1.7321376360894292e-48,4.3199509272019874e-19,2.5775059036324045e-14,0.0027610973773638816,0.8050276108068087,0.19221129179022575,2.557529195533916e-11,Astou Ndour_2020,0.19497238919319126
Kia Nurse,NYL,2020,G,21,578,18,0.9916028185258066,1.678901268905211,1.9548348236273543,-0.9112628918579634,0.1744145921405116,-1.2649907083293455,-0.7479420785808141,0.8257954292355327,7,7.271878738600969e-72,1.1207405335243463e-10,0.0059514350131260685,6.949153332697845e-9,0.005725197843492534,5.525108857735777e-7,0.9883228075712687,Kia Nurse_2020,0.011677192428731331
Leaonna Odom,NYL,2020,F,22,453,16,-1.456289018735145,-0.8375160735152036,-0.7982916869641637,-0.8365262230293244,-1.0189552226611027,-0.3016159705384443,-0.133401931370939,-1.0257638291401014,6,1.4196394366241133e-5,4.667463511196809e-9,1.336604655977671e-7,1.8064587134652892e-4,6.8535844549181616e-9,0.9998049474355546,6.511721947176175e-8,Leaonna Odom_2020,1.950525644454082e-4
Arike Ogunbowale,DAL,2020,G,22,748,22,2.7236017599840268,1.3113346907988586,1.867433982021274,-1.1354728983438793,0.6419202927844432,0.7993837297940136,-1.0893532714751892,0.45548357756040603,7,2.2394938391233687e-56,1.9567638706104702e-14,3.576129796105798e-6,1.9307809947870304e-11,4.2362654067409614e-5,3.130837488145716e-5,0.9999227528219278,Arike Ogunbowale_2020,7.724717807222614e-5
